C:\Users\nikku\Desktop\aDA\dataset3\972.jpg,dataset3\972.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\5979.jpg,dataset3\5979.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\7752.jpg,dataset3\7752.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\3043.jpg,dataset3\3043.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\1123.jpg,dataset3\1123.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\3830.jpg,dataset3\3830.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\187.jpg,dataset3\187.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\6238.jpg,dataset3\6238.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\4253.jpg,dataset3\4253.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\8274.jpg,dataset3\8274.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\3495.jpg,dataset3\3495.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\8691.jpg,dataset3\8691.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\9315.jpg,dataset3\9315.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\1780.jpg,dataset3\1780.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\5282.jpg,dataset3\5282.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\6994.jpg,dataset3\6994.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\8165.jpg,dataset3\8165.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\5722.jpg,dataset3\5722.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\888.jpg,dataset3\888.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\393.jpg,dataset3\393.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\1874.jpg,dataset3\1874.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\1919.jpg,dataset3\1919.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\9701.jpg,dataset3\9701.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\2295.jpg,dataset3\2295.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\9303.jpg,dataset3\9303.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\7367.jpg,dataset3\7367.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\9305.jpg,dataset3\9305.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\6985.jpg,dataset3\6985.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\5060.jpg,dataset3\5060.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\6585.jpg,dataset3\6585.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\7284.jpg,dataset3\7284.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\3911.jpg,dataset3\3911.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\4448.jpg,dataset3\4448.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\4425.jpg,dataset3\4425.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\2290.jpg,dataset3\2290.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\5038.jpg,dataset3\5038.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\7182.jpg,dataset3\7182.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\2924.jpg,dataset3\2924.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\6655.jpg,dataset3\6655.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\27.jpg,dataset3\27.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\3875.jpg,dataset3\3875.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\6312.jpg,dataset3\6312.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\726.jpg,dataset3\726.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\6203.jpg,dataset3\6203.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\4658.jpg,dataset3\4658.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\1524.jpg,dataset3\1524.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\5330.jpg,dataset3\5330.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\4557.jpg,dataset3\4557.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\7955.jpg,dataset3\7955.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\100.jpg,dataset3\100.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\6993.jpg,dataset3\6993.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\403.jpg,dataset3\403.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\7617.jpg,dataset3\7617.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\7207.jpg,dataset3\7207.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\6966.jpg,dataset3\6966.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\1294.jpg,dataset3\1294.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\66.jpg,dataset3\66.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\2497.jpg,dataset3\2497.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\5793.jpg,dataset3\5793.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\3805.jpg,dataset3\3805.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\6787.jpg,dataset3\6787.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\7094.jpg,dataset3\7094.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\2315.jpg,dataset3\2315.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\302.jpg,dataset3\302.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\6757.jpg,dataset3\6757.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\4881.jpg,dataset3\4881.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\9325.jpg,dataset3\9325.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\1225.jpg,dataset3\1225.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\9957.jpg,dataset3\9957.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\2337.jpg,dataset3\2337.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\6103.jpg,dataset3\6103.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\4764.jpg,dataset3\4764.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\4792.jpg,dataset3\4792.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\2616.jpg,dataset3\2616.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\5427.jpg,dataset3\5427.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\9049.jpg,dataset3\9049.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\8705.jpg,dataset3\8705.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\1931.jpg,dataset3\1931.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\120.jpg,dataset3\120.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\4631.jpg,dataset3\4631.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\5998.jpg,dataset3\5998.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\521.jpg,dataset3\521.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\7634.jpg,dataset3\7634.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\6033.jpg,dataset3\6033.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\3958.jpg,dataset3\3958.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\3675.jpg,dataset3\3675.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\3804.jpg,dataset3\3804.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\8770.jpg,dataset3\8770.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\7844.jpg,dataset3\7844.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\725.jpg,dataset3\725.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\9968.jpg,dataset3\9968.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\7541.jpg,dataset3\7541.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\575.jpg,dataset3\575.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\4798.jpg,dataset3\4798.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\9119.jpg,dataset3\9119.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\7928.jpg,dataset3\7928.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\2425.jpg,dataset3\2425.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\6364.jpg,dataset3\6364.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\1308.jpg,dataset3\1308.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\3036.jpg,dataset3\3036.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\1120.jpg,dataset3\1120.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\3210.jpg,dataset3\3210.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\9566.jpg,dataset3\9566.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\2381.jpg,dataset3\2381.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\6912.jpg,dataset3\6912.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\4380.jpg,dataset3\4380.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\4727.jpg,dataset3\4727.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\5652.jpg,dataset3\5652.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\3434.jpg,dataset3\3434.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\5872.jpg,dataset3\5872.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\4777.jpg,dataset3\4777.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\3586.jpg,dataset3\3586.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\4531.jpg,dataset3\4531.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\4008.jpg,dataset3\4008.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\1222.jpg,dataset3\1222.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\4164.jpg,dataset3\4164.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\6218.jpg,dataset3\6218.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\2373.jpg,dataset3\2373.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\1572.jpg,dataset3\1572.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\7545.jpg,dataset3\7545.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\5267.jpg,dataset3\5267.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\6336.jpg,dataset3\6336.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\2039.jpg,dataset3\2039.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\8850.jpg,dataset3\8850.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\7099.jpg,dataset3\7099.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\9529.jpg,dataset3\9529.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\19.jpg,dataset3\19.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\5721.jpg,dataset3\5721.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\5127.jpg,dataset3\5127.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\5154.jpg,dataset3\5154.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\3552.jpg,dataset3\3552.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\5935.jpg,dataset3\5935.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\2865.jpg,dataset3\2865.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\1771.jpg,dataset3\1771.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\6789.jpg,dataset3\6789.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\9545.jpg,dataset3\9545.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\1138.jpg,dataset3\1138.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\5329.jpg,dataset3\5329.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\2427.jpg,dataset3\2427.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\723.jpg,dataset3\723.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\6093.jpg,dataset3\6093.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\2965.jpg,dataset3\2965.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\699.jpg,dataset3\699.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\9715.jpg,dataset3\9715.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\9101.jpg,dataset3\9101.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\2254.jpg,dataset3\2254.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\1947.jpg,dataset3\1947.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\943.jpg,dataset3\943.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\101.jpg,dataset3\101.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\9623.jpg,dataset3\9623.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\4242.jpg,dataset3\4242.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\3957.jpg,dataset3\3957.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\1484.jpg,dataset3\1484.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\7697.jpg,dataset3\7697.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\13.jpg,dataset3\13.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\7055.jpg,dataset3\7055.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\8254.jpg,dataset3\8254.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\7806.jpg,dataset3\7806.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\1344.jpg,dataset3\1344.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\5536.jpg,dataset3\5536.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\1904.jpg,dataset3\1904.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\1541.jpg,dataset3\1541.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\4420.jpg,dataset3\4420.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\5018.jpg,dataset3\5018.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\2775.jpg,dataset3\2775.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\2688.jpg,dataset3\2688.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\9262.jpg,dataset3\9262.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\8356.jpg,dataset3\8356.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\5350.jpg,dataset3\5350.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\8627.jpg,dataset3\8627.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\732.jpg,dataset3\732.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\935.jpg,dataset3\935.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\7307.jpg,dataset3\7307.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\6956.jpg,dataset3\6956.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\8734.jpg,dataset3\8734.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\5405.jpg,dataset3\5405.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\8575.jpg,dataset3\8575.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\4650.jpg,dataset3\4650.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\4613.jpg,dataset3\4613.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\5015.jpg,dataset3\5015.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\3603.jpg,dataset3\3603.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\5814.jpg,dataset3\5814.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\1065.jpg,dataset3\1065.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\4687.jpg,dataset3\4687.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\8981.jpg,dataset3\8981.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\433.jpg,dataset3\433.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\7596.jpg,dataset3\7596.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\9738.jpg,dataset3\9738.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\3288.jpg,dataset3\3288.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\9008.jpg,dataset3\9008.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\9345.jpg,dataset3\9345.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\838.jpg,dataset3\838.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\8951.jpg,dataset3\8951.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\1573.jpg,dataset3\1573.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\1646.jpg,dataset3\1646.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\8080.jpg,dataset3\8080.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\354.jpg,dataset3\354.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\3345.jpg,dataset3\3345.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\9824.jpg,dataset3\9824.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\1105.jpg,dataset3\1105.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\962.jpg,dataset3\962.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\8800.jpg,dataset3\8800.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\8105.jpg,dataset3\8105.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\7292.jpg,dataset3\7292.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\492.jpg,dataset3\492.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\7037.jpg,dataset3\7037.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\5234.jpg,dataset3\5234.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\3666.jpg,dataset3\3666.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\4491.jpg,dataset3\4491.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\8513.jpg,dataset3\8513.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\3625.jpg,dataset3\3625.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\5679.jpg,dataset3\5679.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\6525.jpg,dataset3\6525.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\4121.jpg,dataset3\4121.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\4341.jpg,dataset3\4341.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\3853.jpg,dataset3\3853.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\3749.jpg,dataset3\3749.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\8384.jpg,dataset3\8384.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\3047.jpg,dataset3\3047.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\8651.jpg,dataset3\8651.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\1523.jpg,dataset3\1523.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\1633.jpg,dataset3\1633.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\3350.jpg,dataset3\3350.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\6171.jpg,dataset3\6171.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\9826.jpg,dataset3\9826.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\1093.jpg,dataset3\1093.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\2513.jpg,dataset3\2513.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\3799.jpg,dataset3\3799.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\3627.jpg,dataset3\3627.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\8545.jpg,dataset3\8545.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\2044.jpg,dataset3\2044.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\5789.jpg,dataset3\5789.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\4666.jpg,dataset3\4666.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\2215.jpg,dataset3\2215.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\5279.jpg,dataset3\5279.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\8393.jpg,dataset3\8393.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\9358.jpg,dataset3\9358.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\5637.jpg,dataset3\5637.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\6775.jpg,dataset3\6775.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\6552.jpg,dataset3\6552.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\3018.jpg,dataset3\3018.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\2016.jpg,dataset3\2016.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\583.jpg,dataset3\583.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\1773.jpg,dataset3\1773.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\7406.jpg,dataset3\7406.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\3522.jpg,dataset3\3522.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\4680.jpg,dataset3\4680.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\4450.jpg,dataset3\4450.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\2265.jpg,dataset3\2265.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\8125.jpg,dataset3\8125.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\8229.jpg,dataset3\8229.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\3823.jpg,dataset3\3823.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\800.jpg,dataset3\800.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\1318.jpg,dataset3\1318.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\4000.jpg,dataset3\4000.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\9126.jpg,dataset3\9126.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\8487.jpg,dataset3\8487.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\948.jpg,dataset3\948.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\2768.jpg,dataset3\2768.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\9323.jpg,dataset3\9323.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\1644.jpg,dataset3\1644.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\1226.jpg,dataset3\1226.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\1403.jpg,dataset3\1403.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\8176.jpg,dataset3\8176.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\8320.jpg,dataset3\8320.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\9911.jpg,dataset3\9911.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\7091.jpg,dataset3\7091.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\3613.jpg,dataset3\3613.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\4965.jpg,dataset3\4965.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\8287.jpg,dataset3\8287.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\2401.jpg,dataset3\2401.jpg,rose
C:\Users\nikku\Desktop\aDA\dataset3\8340.jpg,dataset3\8340.jpg,rose
